name	city	state	stars	review_count	main_category
Sak's Teriyaki	Los Angeles	CA	3.5	145	Japanese
Rubio's Fresh Mexican Grill	La Jolla	CA	4.0	56	Mexican
Harvey Mudd College	Claremont	CA	4.5	8	Colleges & Universities
No Thai	Ann Arbor	MI	3.0	46	Thai
Continental Restaurant & Pastry Shop	Seattle	WA	4.0	119	Food
Prego	Houston	TX	3.5	62	Caterers
Taste of Philly Cheesesteak	Kitchener	ON	4.0	12	American (Traditional)
Friends Bookshop	Ann Arbor	MI	5.0	2	Books, Mags, Music and Video
Tones Skin Studio	San Luis Obispo	CA	5.0	3	Day Spas
Frederick Cafe Bistro	New York	NY	4.5	9	Food
Bank of America	Claremont	CA	3.5	6	Banks & Credit Unions
Texadelphia	Austin	TX	3.5	22	Sandwiches
Lavande Nail Spa	Palo Alto	CA	2.5	67	Day Spas
Far East Mexican Grill	Seattle	WA	3.5	4	Asian Fusion
St Michael's Alley	Palo Alto	CA	4.0	92	American (New)
Fab'rik Boutique	Atlanta	GA	3.5	24	Women's Clothing
Coco Young Nail Salon	Manhattan	NY	4.0	19	Nail Salons
Claremont Photo and Video	Claremont	CA	5.0	7	Local Services
Quiznos	West Windsor Township	NJ	1.0	3	Sandwiches
Motoretta Atlanta	Atlanta	GA	3.5	2	Automotive
Uno's Restaurant	Latham	NY	2.5	7	Pizza
Moda Optique	Pasadena	CA	4.5	8	Shopping
Raven Used Books	Cambridge	MA	4.5	68	Books, Mags, Music and Video
SloCo Pasty Company	San Luis Obispo	CA	4.0	57	American (New)
The Stab House	Upland	CA	3.5	4	Adult Entertainment
Gino's Hair Styling Salon	Pittsburgh	PA	4.5	4	NA
The Blue Frog Cafe	Ithaca	NY	3.0	3	Food
Pho Thaison	Austin	TX	3.0	69	Restaurants
Teriyaki and Korean House	Providence	RI	4.5	19	Korean
Chapel Hill InnTown	Chapel Hill	NC	3.5	2	Hotels & Travel
Michael Clark & Company	Ithaca	NY	4.0	2	Hair Salons
Motley Coffeehouse	Claremont	CA	4.5	21	Food
Native Foods Cafe	Los Angeles	CA	4.0	556	Vegetarian
Trojan Grounds	Los Angeles	CA	3.0	16	Food
Abby's Seafood	Los Angeles	CA	4.5	4	Seafood
Jeffery R Chang MD - UCSD Healthcare	La Jolla	CA	4.5	2	Doctors
Benny Marzano's	Blacksburg	VA	4.0	10	Pizza
Adams Family Dentistry	Los Angeles	CA	2.0	5	Health and Medical
Best Western St Jacob's Country Inn	Waterloo	ON	4.0	3	Hotels & Travel
Bolt Bus	Philadelphia	PA	3.5	111	Hotels & Travel
Homewood Suites by Hilton Ithaca	Ithaca	NY	4.5	3	Hotels & Travel
Crepes Veronique	Chapel Hill	NC	4.0	4	Creperies
Archira Thai & Sushi	Chapel Hill	NC	3.0	25	Thai
Cottage Inn Pizza	Ann Arbor	MI	2.0	4	Pizza
Tutti Frutti	Pasadena	CA	4.0	10	Food
Honey Bake Shop	Waterloo	ON	4.0	2	Food
Prime Campus Housing	Lafayette	IN	1.5	2	Home Services
Rock N Roll Providence Half Marathon	Providence	RI	4.0	5	Active Life
Silk Cut II	Plainsboro	NJ	2.5	6	Hair Salons
HomeStyle	Providence	RI	4.0	12	Shopping
Michael's Pancakes	Los Angeles	CA	4.0	4	Breakfast & Brunch
Camille's Sidewalk Cafe	West Lafayette	IN	2.5	4	Food
Replica Digital Ink	Berkeley	CA	4.0	13	Local Services
Eco Denizen	Atlanta	GA	4.5	2	Interior Design
Star Karaoke	Seattle	WA	4.0	2	Nightlife
Pinball Pete's	Ann Arbor	MI	4.0	24	Arts & Entertainment
University of Maryland University College	Adelphi	MD	3.5	2	Colleges & Universities
Gap	Cambridge	MA	2.5	7	Women's Clothing
Hal's Delicatessen & Sandwich Shoppe	Ithaca	NY	4.0	19	Delis
Queen Nail and Spa	Philadelphia	PA	4.0	28	Nail Salons
Princeton Soup & Sandwich	Princeton	NJ	3.5	26	Soup
TT the Bear's Place	Cambridge	MA	3.5	115	Bars
Cambridge Eye Doctors	Cambridge	MA	2.5	15	Shopping
T-Mobile	Cambridge	MA	3.0	2	Shopping
Terrapin Chiropractic	College Park	MD	4.5	9	Health and Medical
FedEx Office Print & Ship Center	Austin	TX	2.0	14	Local Services
Bo Sing	Philadelphia	PA	5.0	3	Chinese
LA Theatre Works	Los Angeles	CA	5.0	5	Arts & Entertainment
Dogma Catmantoo	Ann Arbor	MI	2.5	13	Pets
Books, Inc.	Palo Alto	CA	4.5	12	Education
Crane Alley	Urbana	IL	3.5	62	Bars
Retro Fitness of Kingston	Princeton	NJ	3.0	2	NA
Kim's Oriental Food	Philadelphia	PA	4.0	36	Food Stands
5th St Ribs-N-Blues	Atlanta	GA	3.5	5	Barbeque
Basil Thai & Bubble Tea	West Lafayette	IN	3.0	26	Thai
The Crazy Cuban	Atlanta	GA	3.0	42	Cuban
The Chocolate Moose	Pittsburgh	PA	3.5	4	Specialty Food
Pinnacle	New York	NY	3.0	39	Italian
Seoul Korner	Ann Arbor	MI	4.0	8	Korean
Art Freek Tattoo	Providence	RI	4.5	19	Tattoo
Fruizen Desserts	Claremont	CA	4.5	103	Food
Pho Noodle Shop	Amherst	MA	3.0	8	Korean
UC Electronics	Berkeley	CA	4.0	5	Local Services
Championship Melt	Providence	RI	4.5	3	Sandwiches
South Lake Dental	Pasadena	CA	4.0	4	Dentists
Cut Above Barber Shop	Chapel Hill	NC	4.5	3	Barbers
Best Buy	Montclair	CA	2.5	30	Local Services
Sfoof's	Berkeley	CA	3.0	50	Food
Neath's New American Bistro	Providence	RI	4.5	4	Restaurants
Joseph Mercardante DDS	San Luis Obispo	CA	4.0	2	Oral Surgeons
Walmart	Christiansburg	VA	3.0	2	Department Stores
Lucky Buddha	Atlanta	GA	2.0	27	Thai
Promenade Gift Shop At Krannert Center	Urbana	IL	3.5	2	NA
Georgia Tech Hotel & CC	Atlanta	GA	3.5	17	Hotels & Travel
Cupcake Station	Ann Arbor	MI	3.5	61	Food
Salento	Philadelphia	PA	3.5	91	Italian
Community Liquors	Princeton	NJ	5.0	4	Food
Vinnie's Cheesesteaks	Berkeley	CA	3.5	66	Sandwiches
Kidzu Children's Museum	Chapel Hill	NC	4.5	4	Museums
Pearl Bistro	Seattle	WA	4.0	37	Restaurants
M2M	New York	NY	4.0	114	Specialty Food
Prickly Pear Taqueria	Atlanta	GA	2.5	91	Mexican
Root Beer Joe's Sandwich Shop	Pasadena	CA	4.0	77	Food
Cluck U Chicken	College Park	MD	3.5	29	American (New)
Subway	Pittsburgh	PA	4.0	4	Sandwiches
W Casey Dankle, DDS	Champaign	IL	4.5	3	Dentists
Melinda Moir, MD	Palo Alto	CA	4.0	3	Doctors
Whipstitch Fabrics and Sewing Lounge	Atlanta	GA	4.5	7	Arts & Crafts
Salim's Middle Eastern Food Store	Pittsburgh	PA	4.5	22	Specialty Food
Matt's Fish Fry and Seafood Mkt	Cohoes	NY	3.0	5	Food
Ginza Sushi Restaurant	La Jolla	CA	2.5	109	Sushi Bars
Bc Surf + Sport	Seattle	WA	5.0	2	Sporting Goods
Dolce Delight	Ithaca	NY	5.0	2	Food
Book Kennel	Seattle	WA	3.0	4	Books, Mags, Music and Video
Prince Café	College Park	MD	2.0	18	Mediterranean
Body Shop	Palo Alto	CA	5.0	2	Skin Care
Ugly Mug Café	Seattle	WA	4.5	167	Food
Home Goods	Latham	NY	3.5	3	Shopping
Karen Cougar Therapeutic Massage	Palo Alto	CA	5.0	12	Health and Medical
Peoples Chiropractic	San Luis Obispo	CA	5.0	2	Health and Medical
Niro Gyro's	Champaign	IL	4.5	2	Greek
San Diego VA Medical Center	San Diego	CA	3.5	34	Medical Centers
Stanford Shopping Center	Palo Alto	CA	4.0	306	Shopping Centers
Setravision	Cambridge	MA	5.0	6	Professional Services
Mudpuddles	Ann Arbor	MI	4.5	6	Shopping Centers
Tina Ghotanian, DDS	Pasadena	CA	4.0	10	Health and Medical
Dunkin' Donuts	Manhattan	NY	3.5	4	Food
Beads N Botanicals	Urbana	IL	3.0	4	NA
My Eye Dr	Berwyn Heights	MD	2.0	5	Optometrists
Adore Salon	Montclair	CA	3.5	3	Hair Salons
University of Michigan	Ann Arbor	MI	5.0	37	Colleges & Universities
Starbucks	Seattle	WA	4.0	35	Food
Ocean View Terrace	La Jolla	CA	3.0	23	Mexican
Emilio Vasquez Handyman	Seattle	WA	4.5	3	Handyman
Subway	Berkeley	CA	2.0	33	Sandwiches
Victoria's Pizzeria	Providence	RI	2.0	11	Pizza
Mrs Field's Cookies	Berkeley	CA	3.0	4	NA
Russ & Company Hair Salon	Austin	TX	3.5	15	Hair Salons
Amer's Delicatessen	Ann Arbor	MI	3.5	59	Food
Big Lots	Greenbelt	MD	5.0	2	Discount Store
Truly Rhe	Troy	NY	4.0	5	Women's Clothing
Two Goblets Restaurant	Kitchener	ON	4.0	3	German
Teavana	Palo Alto	CA	3.0	63	Food
Red Bridge Antiques	Providence	RI	2.0	4	Shopping
Metro Publishing	Berkeley	CA	3.5	9	Local Services
Campus Tan	Ann Arbor	MI	1.0	2	Tanning
Anytime Fitness	Blacksburg	VA	4.5	2	Active Life
Jed Bentley Rolfing	Berkeley	CA	5.0	15	Rolfing
The Coffee Bean and Tea Leaf	La Jolla	CA	3.5	7	Food
Dunkin' Donuts	Troy	NY	4.0	2	NA
David's Bridal	Lafayette	IN	3.5	2	NA
Kiss The Bride Weddings	Pasadena	CA	3.0	17	Photographers
Kitten Rescue	Los Angeles	CA	3.5	23	Animal Shelters
The University Shop	College Park	MD	2.5	2	Shopping
NJ Electrical Service	Silver Spring	MD	4.5	39	Electricians
Vespa Ristorante	Chapel Hill	NC	3.0	27	Italian
Ink Slinger Screen Printing	Upland	CA	5.0	2	NA
Black Dog Smoke & Ale House	Urbana	IL	4.5	221	Barbeque
Claremont Nutrition Center	Claremont	CA	2.5	2	Acupuncture
Ceritano's Ristorante	Blacksburg	VA	3.5	10	Italian
Cake Cathedral	San Luis Obispo	CA	5.0	3	Food
Golden Bear Cafe	Berkeley	CA	3.0	28	Food
Crystal Dental	Los Angeles	CA	3.0	7	Health and Medical
Valley of Roses	Seattle	WA	5.0	16	Women's Clothing
Facing Thayer	Providence	RI	4.0	16	Day Spas
Bloch Cancer Survivors Plaza	Houston	TX	4.5	3	Active Life
El Rincon	Los Angeles	CA	4.0	2	Latin American
The Green Gypsie	Claremont	CA	4.0	2	Shopping
Hot Dog Charlie's	Troy	NY	2.0	2	Restaurants
Zaika Poi Dancer	Palo Alto	CA	5.0	5	Arts & Entertainment
Simple Truth Lounge	Cambridge	MA	4.0	2	Bars
R J Bentley's Restaurant	College Park	MD	2.5	18	Restaurants
Chinese Laundry	Providence	RI	2.5	7	Asian Fusion
University Mall	Chapel Hill	NC	3.5	13	Shopping Centers
CVS/pharmacy	Hyattsville	MD	3.0	3	Shopping
Kika Tapas	Cambridge	MA	3.0	58	Tapas Bars
Jamba Juice	Stanford	CA	4.0	24	Food
Stanford Nail Care	Palo Alto	CA	3.5	4	Nail Salons
Rad Orthodontics	College Park	MD	5.0	3	Dentists
Yummy Bites	Seattle	WA	2.5	42	Korean
The Place at JCC	La Jolla	CA	4.5	2	Kosher
Anna Skin Care	Pittsburgh	PA	5.0	9	Skin Care
Chipotle	College Park	MD	3.5	2	Mexican
The Brown Bag	Troy	NY	4.5	22	Burgers
Sims Suzanne N, MD	Palo Alto	CA	5.0	2	Doctors
Westwood Village News Stand	Westwood	CA	4.0	12	Newspapers & Magazines
Sitar India Restaurant	Philadelphia	PA	4.0	105	Indian
Ramona's Café	Berkeley	CA	3.0	15	Food
Religious Society of Friends	Pittsburgh	PA	4.5	2	Churches
Vijay's Restaurant	Kitchener	ON	3.0	2	Pakistani
Niko's Spicy Pickle	Lafayette	IN	4.0	6	Sandwiches
Cafe Kia-Ora	Atlanta	GA	3.5	15	American (Traditional)
Mosaic Cafe: Lebanese Cusine & Shisha	College Park	MD	3.5	28	Middle Eastern
USC University Park Campus Pharmacy	Los Angeles	CA	3.5	9	Shopping
Szechuan Express	Pittsburgh	PA	3.0	21	Chinese
Grace Church	San Luis Obispo	CA	3.0	2	Churches
Labyrinth Comics & Games	Ann Arbor	MI	2.5	4	Books, Mags, Music and Video
Pavilions	Pasadena	CA	3.0	14	Food
Caribou Coffee	Pittsburgh	PA	3.5	17	Food
Midas Auto Service Experts	Hadley	MA	4.5	4	Auto Repair
Starbucks Coffee	Pittsburgh	PA	4.0	9	Food
La Parolaccia Osteria Italiana	Claremont	CA	4.0	116	Italian
Sushi Cruise Japanese Restaurant	Claremont	CA	3.5	105	Japanese
Fantasia's Dog Grooming Salon	Princeton	NJ	1.0	2	NA
Sindhu Yoga	Hadley	MA	3.5	2	Active Life
Sidney's Grille	Cambridge	MA	3.0	31	American (New)
TailGatorz Sports Grill	Austin	TX	3.0	5	Food
Princeton Medical Group	Princeton	NJ	1.5	2	Doctors
Thai Noodle II	Berkeley	CA	3.5	2	Thai
Ackland Museum Store	Chapel Hill	NC	4.0	3	Arts & Entertainment
Evian Salon & Day Spa	La Jolla	CA	4.5	35	Hair Salons
Bacaro	Champaign	IL	4.0	57	Bars
Mitch's Auto	Pasadena	CA	4.5	23	Auto Repair
Weiss George MD	La Jolla	CA	1.0	3	Doctors
V Nails	West Lafayette	IN	5.0	2	Nail Salons
Cal-Park Apartments	San Luis Obispo	CA	4.0	2	Home Services
Leo's Hair Studio	Palo Alto	CA	4.5	9	Hair Salons
Seiren Salon	Providence	RI	3.5	4	Hair Salons
Jay S Berenter, DPM	La Jolla	CA	4.0	12	Doctors
Rite Aid	New York	NY	1.5	23	Shopping
Radisson Hotel Los Angeles Midtown	Los Angeles	CA	3.0	37	Hotels & Travel
Sports & Physical Therapy Associates	Cambridge	MA	4.0	7	Health and Medical
Esselon Coffee Roasting Co	Hadley	MA	4.0	52	Food
Big Blue Lunch Truck	Philadelphia	PA	3.0	2	Food
Jason Fligor, DDS	Seattle	WA	4.5	15	Health and Medical
Ben Thanh Viet Thai Restaurant	Waterloo	ON	3.0	14	Thai
Stanford Psychiatry & Behavioral Sciences	Stanford	CA	2.5	3	Colleges & Universities
Yum Yum Cha	Houston	TX	3.5	100	Dim Sum
The Stuffed Inn	Berkeley	CA	4.0	131	Sandwiches
Rocky Hill Automotive	Princeton	NJ	4.5	2	Auto Repair
Packard Summer Scamper	Stanford	CA	4.0	4	Summer Camps
Storm Yoga	Manhattan	NY	5.0	2	Active Life
Planet Beach Contempo Spa	San Luis Obispo	CA	1.0	2	Tanning
Create It-Ceramics & Glass Studio	Palo Alto	CA	4.0	2	Arts & Crafts
Say Cheese! Pizza	Pittsburgh	PA	4.0	6	Pizza
Dreams Beauty	Cambridge	MA	2.5	40	Day Spas
The Thirsty Ear	Cambridge	MA	3.5	24	Pubs
University of Texas Health Science Center at Houston	Houston	TX	4.0	2	Colleges & Universities
Central Coast Obstetrics & Gynecology Inc	San Luis Obispo	CA	2.5	7	Doctors
Orr Automotive	Montclair	CA	5.0	9	Auto Repair
Homewood Suites By Hilton Champaign-Urbana	Champaign	IL	4.5	13	Hotels & Travel
Mirror Image Beauty Salon	New York	NY	2.5	4	NA
University of Washington Women's Center	Seattle	WA	4.5	2	NA
Little Caesar's Pizza	Claremont	CA	1.5	2	Pizza
St Vincent Catholic Church	Los Angeles	CA	5.0	4	Churches
The Asgard Irish Pub & Restaurant	Cambridge	MA	3.0	337	Pubs
Celebration Sensation, Inc.	Pasadena	CA	5.0	3	Arts & Entertainment
Au Bon Pain	Cambridge	MA	2.5	3	Sandwiches
Yogurtland	Claremont	CA	4.5	73	Food
Avon Cinema	Providence	RI	4.0	24	Arts & Entertainment
Aveda Institute Los Angeles	Los Angeles	CA	3.5	126	Specialty Schools
International House of Pancakes	Seattle	WA	3.0	5	Restaurants
Ippatsu Salon	Champaign	IL	4.0	29	Hair Salons
Cuesta College	San Luis Obispo	CA	3.5	8	Colleges & Universities
Terrence M. Davidson, MD	La Jolla	CA	1.0	3	Doctors
Crown City Golf Shoppe	Pasadena	CA	5.0	4	Active Life
Georgia Public Broadcasting	Atlanta	GA	5.0	3	Mass Media
Citizens Bank	Philadelphia	PA	2.0	4	Banks & Credit Unions
Metrosport	Palo Alto	CA	3.5	21	Sporting Goods
Tom's Tabooley	Austin	TX	4.5	92	Mediterranean
Michaels	Latham	NY	3.5	2	Art Supplies
Vraja's Kitchen	San Luis Obispo	CA	4.0	10	Indian
MBTA	Providence	RI	4.0	4	Hotels & Travel
Waffles de Liege	Los Angeles	CA	4.0	125	Food
Seyfried Diamond Jewelers	Ann Arbor	MI	3.5	2	Shopping
Red Hair	Champaign	IL	4.5	2	Hair Salons
Louisa's Place	San Luis Obispo	CA	3.5	151	Breakfast & Brunch
Armando's Lunch Truck	Los Angeles	CA	4.0	4	Food Stands
Lake Artemesia Natural Area	Berwyn Heights	MD	4.5	10	Active Life
Zen Modern Asian	Princeton	NJ	3.0	19	Food
Takorea	Atlanta	GA	3.5	165	Korean
Exotic Thai	Lafayette	IN	3.5	14	Thai
Street Kutz	Hyattsville	MD	3.5	11	Hair Salons
University Market	Cambridge	MA	3.0	12	Food
URJ Introduction to Judaism	Los Angeles	CA	4.5	4	Religious Organizations
Union Station Brewery Providence	Providence	RI	3.0	87	Bars
Healthy Back Store	La Jolla	CA	3.0	5	Mattresses
Bootleggers	Pittsburgh	PA	3.0	7	Dive Bars
Goodwill	Seattle	WA	4.0	43	Local Services
American Apparel	Pittsburgh	PA	3.5	3	Women's Clothing
Espresso Roma Cafe	Los Angeles	CA	3.0	18	Food
Blockbuster Video	Pasadena	CA	1.5	9	Videos and Video Game Rental
Club Vision	Atlanta	GA	4.5	2	American (New)
Courtyard Chapel Hill	Chapel Hill	NC	3.5	7	Hotels & Travel
Little Thai House	Ithaca	NY	4.0	16	Thai
Bobby Berk Home	Atlanta	GA	4.0	4	Baby Gear & Furniture
Origins	Houston	TX	4.5	3	Skin Care
Charles River Canoe & Kayak	Cambridge	MA	4.5	33	Active Life
D'Amico's	Pittsburgh	PA	2.5	8	Italian
Reproman Reprographics	Cambridge	MA	3.5	2	NA
Tommy's Value	Cambridge	MA	3.0	3	Food
Starbucks	Cambridge	MA	3.0	28	Food
Coast Auto Insurance Services Inc	San Luis Obispo	CA	2.5	2	NA
Naked Body + Bath	Houston	TX	4.5	34	Skin Care
UCLA Central Ticket Office	Los Angeles	CA	4.5	6	Arts & Entertainment
7-Eleven	Cambridge	MA	2.5	7	Food
Telegraph-Channing Garage	Berkeley	CA	2.5	14	Local Services
Westwood Palm Apartment	Los Angeles	CA	3.0	2	University Housing
Sunrise Biscuit Kitchen	Chapel Hill	NC	4.5	129	Breakfast & Brunch
Chowder House Bar and Grill	Providence	RI	1.5	5	Seafood
Moustache Cafe	Los Angeles	CA	4.0	3	Restaurants
Amherst Books	Amherst	MA	4.0	8	Books, Mags, Music and Video
StorQuest Self Storage	Los Angeles	CA	5.0	4	Local Services
Penn Bookstore	Philadelphia	PA	3.5	25	Books, Mags, Music and Video
Michael Schwartz MD	Pasadena	CA	5.0	7	Doctors
Octane	Atlanta	GA	4.0	269	Food
Za's Italian Cafe	Ann Arbor	MI	3.0	33	Italian
Trophy Cupcakes and Party	Seattle	WA	3.5	170	Food
Pochi Tea Station	Seattle	WA	3.5	69	Food
17th Street Homestyle	Philadelphia	PA	4.5	2	Food
Harlem Flo - Floral Atelier	New York	NY	4.0	11	Wedding Planning
Bomb Tacos	Austin	TX	4.0	14	Mexican
Fannie May Candy Shops Inc	Champaign	IL	3.5	2	Specialty Food
Boston Sports Club	Cambridge	MA	2.5	67	Active Life
Dunkin Donuts of Cohoes	Cohoes	NY	3.5	3	Food
Copper Creek Photography	Champaign	IL	1.0	2	Photographers
Republic Parking Systems	Ann Arbor	MI	3.5	3	Automotive
The Heights Bar & Grill	New York	NY	3.5	141	Burgers
lululemon athletica	Princeton	NJ	4.5	8	Fashion
Central Air Services	Upland	CA	5.0	3	Home Services
Eastpines Barber Shop	Riverdale	MD	4.5	3	Barbers
Samurai Noodle	Seattle	WA	3.0	155	Japanese
Petit Mange	Providence	RI	3.5	2	Creperies
Padi Indonesian Cuisine	Seattle	WA	4.0	23	Indonesian
City Sports	Providence	RI	3.5	9	Sporting Goods
Westwood Hills Hand Therapy	Los Angeles	CA	4.0	4	Health and Medical
The Harvard Tour	Cambridge	MA	4.5	31	Hotels & Travel
Moderne Salon & Day Spa	Providence	RI	2.0	4	Hair Salons
Scissor Hand	Providence	RI	3.0	10	Hair Salons
Jolly Roger	Urbana	IL	2.5	3	Pizza
Pepe's Pizza	Berkeley	CA	2.5	73	Pizza
Mongolian Barbeque	Claremont	CA	3.5	72	Mongolian
Ann Taylor	Cambridge	MA	4.0	8	Women's Clothing
East Side Mario's	Waterloo	ON	2.0	5	Italian
Dunkin' Donuts	Pittsburgh	PA	3.5	2	Food
Regency Village Theatre	Westwood	CA	4.5	63	Arts & Entertainment
Dentex Dental	Philadelphia	PA	4.0	5	Health and Medical
Trinity United Methodist Church of Berkeley	Berkeley	CA	2.5	3	Churches
Rice Village Nail and Spa	Houston	TX	3.5	10	Nail Salons
McDonald's	Houston	TX	3.0	3	Fast Food
Sal's Pizzeria	Ithaca	NY	5.0	4	Pizza
Walker Dental	Cambridge	MA	4.5	16	Health and Medical
Camillo's Cafe	Princeton	NJ	3.5	15	Italian
Domino's Pizza	San Luis Obispo	CA	3.5	11	Pizza
Kut To Be The Best	San Luis Obispo	CA	4.5	7	Barbers
Greyhound Station At Kennedy Plaza	Providence	RI	3.5	2	Hotels & Travel
Lafayette PC	Lafayette	IN	5.0	4	Local Services
UCLA Charles E. Young Research Library	Los Angeles	CA	4.5	14	Colleges & Universities
WKCR 89.9 FM	New York	NY	5.0	4	Mass Media
My Thai	Waterloo	ON	4.5	7	Thai
Beaux Cheveux Styling Salon	West Lafayette	IN	4.0	5	Hair Salons
Conquest Student Housing	Los Angeles	CA	1.5	3	NA
Copper River Salon & Spa	Princeton	NJ	5.0	4	Hair Salons
MIT E-62	Cambridge	MA	5.0	2	Colleges & Universities
Harvard Square T Station - Red Line	Cambridge	MA	3.0	6	Hotels & Travel
Mick's Midtown	Atlanta	GA	4.5	2	Restaurants
Relaxtation	Los Angeles	CA	3.0	10	Food
Cogo's Co	Pittsburgh	PA	2.5	3	Food
USC Gate 5	Los Angeles	CA	4.5	4	Colleges & Universities
Lai Lai Wok	Champaign	IL	4.0	53	Chinese
Delhi Palace Express	Claremont	CA	3.0	44	Pakistani
D'Amores Pizza	Los Angeles	CA	3.5	94	Italian
Jade Garden Restaurant	Arlington	MA	3.5	3	Restaurants
Courtyard by Marriott	Ithaca	NY	2.5	3	Hotels & Travel
Sadye & Company	Cambridge	MA	4.5	2	Shopping
Labcorp	Houston	TX	3.5	2	Health and Medical
Mongolian Grill	Waterloo	ON	3.0	6	Mongolian
Stefani House of Pizza	Cambridge	MA	3.0	20	Pizza
Empire Beauty Supply Co	San Diego	CA	3.0	2	Shopping
Utrecht Art Supplies	Atlanta	GA	4.0	17	Art Supplies
Saturn Cafe	Berkeley	CA	3.5	436	Vegetarian
Nook	Seattle	WA	4.0	71	Breakfast & Brunch
Black Rock Pizza Co.	Urbana	IL	3.0	5	Nightlife
Mama Kim's Korean BBQ	Providence	RI	4.5	80	Korean
Bank of America	Los Angeles	CA	2.5	9	Banks & Credit Unions
Stucchi's	Ann Arbor	MI	4.0	25	Food
Sushi Express	Providence	RI	2.5	18	Sushi Bars
Sunny's Diner	Cambridge	MA	4.0	75	Breakfast & Brunch
Candy Castle	Los Angeles	CA	4.0	2	Specialty Food
Bridges Restaurant	Pittsburgh	PA	3.0	2	American (New)
Larry's Freewheeling	New York	NY	5.0	6	Local Services
The Healthy Haven	Kitchener	ON	4.0	4	Food
Wicked Spoon	La Jolla	CA	5.0	4	Wedding Planning
Isabel Hogue	Lafayette	IN	5.0	2	Financial Services
Amherst Coffee	Amherst	MA	3.5	43	Food
Sandella's Flatbread Cafe	Urbana	IL	4.0	5	Sandwiches
Children's Hospital of Philadelphia	Philadelphia	PA	4.5	7	Hospitals
Solomon's Market	Providence	RI	3.5	7	Korean
Best Western University Inn	Chapel Hill	NC	3.0	2	Hotels & Travel
Schaub's Meat Fish & Poultry	Palo Alto	CA	4.5	193	Food
Tressider Memorial Union	Stanford	CA	4.5	3	Restaurants
Three Wheel Studio	Providence	RI	5.0	2	Arts & Entertainment
Gary's Custom Tailoring & Boutique	Los Angeles	CA	4.0	24	Local Services
2 For 1 Pizza	Los Angeles	CA	3.5	4	Pizza
Barney's Beanery	Los Angeles	CA	3.0	183	Bars
Cafe Hookah	College Park	MD	3.5	3	Bars
Shilla Korean & Japanese Restaurant	Cambridge	MA	3.0	54	Korean
Trio House	Los Angeles	CA	3.0	103	Thai
Ditzie Cakes	Los Angeles	CA	4.5	2	Food
Walmart	Princeton	NJ	1.5	3	Department Stores
Advantage Auto Glass and Trim, Inc.	Lafayette	IN	3.0	2	Automotive
Steam Sport Car Rentals	Danvers	MA	1.5	8	Hotels & Travel
Publik Draft House	Atlanta	GA	3.5	90	Pubs
Arrow Bicycle	Hyattsville	MD	5.0	6	Sporting Goods
Genes Barber Stylist	Ithaca	NY	5.0	3	Hair Salons
Merritt's Store & Grill	Chapel Hill	NC	4.5	40	Food
We Olive	San Luis Obispo	CA	4.0	11	Specialty Food
Metro Cleaners	Atlanta	GA	2.5	2	Local Services
Pattaya Healing Massage	Pasadena	CA	4.0	11	Massage
Gourmet Heaven	Providence	RI	3.5	31	Food
Langford Market	Houston	TX	4.0	21	Women's Clothing
Uncle Sam Lanes	Troy	NY	3.0	4	Active Life
Bull's Tavern	San Luis Obispo	CA	3.0	43	Dive Bars
Primetime Dance School	Upland	CA	5.0	2	Arts & Entertainment
Phantom of the Attic	Pittsburgh	PA	4.0	7	Books, Mags, Music and Video
Fatburger	Los Angeles	CA	3.5	41	Burgers
Edible Arrangements	Cambridge	MA	4.0	9	Specialty Food
Flame Bay	San Luis Obispo	CA	4.0	19	Mongolian
The Black Sparrow	Lafayette	IN	3.5	44	Pubs
Kindred Spirits	Claremont	CA	5.0	4	Arts & Entertainment
Janoff's Typewriter & Stationery	New York	NY	3.5	6	Art Supplies
Freud Playhouse	Los Angeles	CA	3.5	6	Arts & Entertainment
The Globe Corner Bookstore	Cambridge	MA	4.5	41	Books, Mags, Music and Video
Impact Theatre	Berkeley	CA	4.5	70	Arts & Entertainment
Big Jim's Restaurant & Bar	Pittsburgh	PA	4.0	47	American (Traditional)
Choices	Pittsburgh	PA	2.5	2	Women's Clothing
Desi Dhaba	Cambridge	MA	3.0	94	Indian
Roma Importing Co	Latham	NY	3.5	8	Grocery
Urban & Bye Realtor	Philadelphia	PA	1.0	3	Real Estate Services
Beanster's Cafe	Ann Arbor	MI	3.0	5	Food
Conroy Commons	Cambridge	MA	3.0	2	Cafes
Taiwan Cafe	Pittsburgh	PA	3.5	25	Taiwanese
Mongols	Los Angeles	CA	3.5	152	Asian Fusion
Au Bon Pain	Providence	RI	2.5	3	Sandwiches
Poor Billy's Sushi Restaurant	Blacksburg	VA	1.5	2	Sushi Bars
Community Services Unlimited	Los Angeles	CA	5.0	4	Specialty Food
Nail Talk and Tan	Atlanta	GA	2.5	2	Nail Salons
Five Guys Burgers & Fries	Los Angeles	CA	3.5	19	American (New)
Jersey Mike's	Atlanta	GA	3.0	3	NA
Au Bon Pain	Cambridge	MA	2.5	55	American (Traditional)
Michael's Optical	San Luis Obispo	CA	5.0	2	Shopping
Flora Hydroponics	Atlanta	GA	3.0	2	Shopping
Fire & Ice	Providence	RI	3.0	102	American (New)
Comics Factory	Pasadena	CA	5.0	89	Books, Mags, Music and Video
Sofia's Fine Clothing and Jewelry	Carrboro	NC	4.5	2	Women's Clothing
